STATE,COUNTY,STATE_NAME,COUNTY_NAME,POP_COU,HOU_COU,ALAND_COU,ALAND_Mi²_COU,POPDEN_COU,HOUDEN_COU,TOTALBLOCKS,POP_URB,POPPCT_URB,HOU_URB,HOUPCT_URB,ALAND_URB,ALAND_Mi²_URB,ALAND_PCT_URB,POPDEN_URB,HOUDEN_URB,URBANBLOCKS,POP_RUR,POPPCT_RUR,HOU_RUR,HOUPCT_RUR,ALAND_RUR,ALAND_Mi²_RUR,ALAND_PCT_RUR,POPDEN_RUR,HOUDEN_RUR,RURALBLOCKS,,
02,240,Alaska,Southeast Fairbanks,"6,808","3,513","64,312,145,207","24,830.92",0.27,0.14,712,0,0.00%,0,0.00%,0,0.00,0.00%,0.00,0.00,0,"6,808",100.00%,"3,513",100.00%,"64,312,145,207","24,830.92",100.00%,0.27,0.14,712,,
02,275,Alaska,Wrangell,"2,127","1,273","6,619,997,018","2,555.98",0.83,0.50,313,0,0.00%,0,0.00%,0,0.00,0.00%,0.00,0.00,0,"2,127",100.00%,"1,273",100.00%,"6,619,997,018","2,555.98",100.00%,0.83,0.50,313,,
02,282,Alaska,Yakutat,662,441,"19,744,203,659","7,623.24",0.09,0.06,232,0,0.00%,0,0.00%,0,0.00,0.00%,0.00,0.00,0,662,100.00%,441,100.00%,"19,744,203,659","7,623.24",100.00%,0.09,0.06,232,,
02,290,Alaska,Yukon-Koyukuk,"5,343","4,014","377,038,917,450","145,574.73",0.04,0.03,"1,499",0,0.00%,0,0.00%,0,0.00,0.00%,0.00,0.00,0,"5,343",100.00%,"4,014",100.00%,"377,038,917,450","145,574.73",100.00%,0.04,0.03,"1,499",,
04,001,Arizona,Apache,"66,021","28,723","29,003,486,215","11,198.25",5.90,2.56,"7,888",0,0.00%,0,0.00%,0,0.00,0.00%,0.00,0.00,0,"66,021",100.00%,"28,723",100.00%,"29,003,486,215","11,198.25",100.00%,5.90,2.56,"7,888",,
04,003,Arizona,Cochise,"125,447","58,648","16,083,178,104","6,209.72",20.20,9.44,"6,235","79,323",63.23%,"36,374",62.02%,"102,642,812",39.63,0.64%,"2,001.57",917.83,"1,924","46,124",36.77%,"22,274",37.98%,"15,980,535,292","6,170.08",99.36%,7.48,3.61,"4,311",,
04,005,Arizona,Coconino,"145,101","69,108","48,216,135,399","18,616.25",7.79,3.71,"9,135","98,082",67.60%,"42,035",60.83%,"125,639,026",48.51,0.26%,"2,021.92",866.54,"1,540","47,019",32.40%,"27,073",39.17%,"48,090,496,373","18,567.74",99.74%,2.53,1.46,"7,595",,
04,007,Arizona,Gila,"53,272","32,373","12,321,426,494","4,757.30",11.20,6.80,"2,436","29,642",55.64%,"16,296",50.34%,"57,078,254",22.04,0.46%,"1,345.05",739.45,769,"23,630",44.36%,"16,077",49.66%,"12,264,348,240","4,735.26",99.54%,4.99,3.40,"1,667",,
04,009,Arizona,Graham,"38,533","13,704","11,970,605,956","4,621.85",8.34,2.97,"1,872","18,331",47.57%,"7,461",54.44%,"27,077,817",10.45,0.23%,"1,753.37",713.65,514,"20,202",52.43%,"6,243",45.56%,"11,943,528,139","4,611.40",99.77%,4.38,1.35,"1,358",,
04,011,Arizona,Greenlee,"9,563","4,389","4,771,128,170","1,842.13",5.19,2.38,645,0,0.00%,0,0.00%,0,0.00,0.00%,0.00,0.00,0,"9,563",100.00%,"4,389",100.00%,"4,771,128,170","1,842.13",100.00%,5.19,2.38,645,,
04,012,Arizona,La Paz,"16,557","13,457","11,646,049,270","4,496.54",3.68,2.99,"2,316","9,368",56.58%,"7,758",57.65%,"22,616,173",8.73,0.19%,"1,072.82",888.45,607,"7,189",43.42%,"5,699",42.35%,"11,623,433,097","4,487.81",99.81%,1.60,1.27,"1,709",,
04,013,Arizona,Maricopa,"4,420,568","1,812,827","23,832,530,727","9,201.74",480.41,197.01,"61,427","4,318,689",97.70%,"1,775,122",97.92%,"3,170,322,496","1,224.06",13.30%,"3,528.16","1,450.19","53,946","101,879",2.30%,"37,705",2.08%,"20,662,208,231","7,977.68",86.70%,12.77,4.73,"7,481",,
04,015,Arizona,Mohave,"213,267","117,650","34,530,024,782","13,332.04",16.00,8.82,"10,786","162,227",76.07%,"89,596",76.15%,"238,250,442",91.99,0.69%,"1,763.56",973.99,"3,823","51,040",23.93%,"28,054",23.85%,"34,291,774,340","13,240.05",99.31%,3.85,2.12,"6,963",,
04,017,Arizona,Navajo,"106,717","56,180","25,769,061,034","9,949.43",10.73,5.65,"8,194","38,148",35.75%,"28,263",50.31%,"113,476,553",43.81,0.44%,870.69,645.08,"1,694","68,569",64.25%,"27,917",49.69%,"25,655,584,481","9,905.62",99.56%,6.92,2.82,"6,500",,
04,019,Arizona,Pima,"1,043,433","470,132","23,798,597,680","9,188.64",113.56,51.16,"16,635","951,173",91.16%,"433,044",92.11%,"1,005,336,524",388.16,4.22%,"2,450.46","1,115.63","12,608","92,260",8.84%,"37,088",7.89%,"22,793,261,156","8,800.48",95.78%,10.48,4.21,"4,027",,
04,021,Arizona,Pinal,"425,264","172,878","13,897,997,152","5,366.02",79.25,32.22,"12,809","327,317",76.97%,"136,244",78.81%,"298,781,922",115.36,2.15%,"2,837.36","1,181.04","5,775","97,947",23.03%,"36,634",21.19%,"13,599,215,230","5,250.66",97.85%,18.65,6.98,"7,034",,
04,023,Arizona,Santa Cruz,"47,669","18,729","3,201,853,240","1,236.24",38.56,15.15,"1,419","19,168",40.21%,"7,334",39.16%,"32,871,111",12.69,1.03%,"1,510.30",577.87,303,"28,501",59.79%,"11,395",60.84%,"3,168,982,129","1,223.54",98.97%,23.29,9.31,"1,116",,
04,025,Arizona,Yavapai,"236,209","121,154","21,038,142,263","8,122.83",29.08,14.92,"7,505","160,668",68.02%,"81,245",67.06%,"260,684,920",100.65,1.24%,"1,596.30",807.20,"2,899","75,541",31.98%,"39,909",32.94%,"20,777,457,343","8,022.18",98.76%,9.42,4.97,"4,606",,
04,027,Arizona,Yuma,"203,881","92,048","14,280,774,789","5,513.81",36.98,16.69,"6,142","173,094",84.90%,"80,314",87.25%,"148,960,674",57.51,1.04%,"3,009.61","1,396.43","3,724","30,787",15.10%,"11,734",12.75%,"14,131,814,115","5,456.29",98.96%,5.64,2.15,"2,418",,
05,001,Arkansas,Arkansas,"17,149","8,671","2,569,632,248",992.14,17.28,8.74,"1,959","8,132",47.42%,"4,049",46.70%,"15,203,971",5.87,0.59%,"1,385.29",689.75,456,"9,017",52.58%,"4,622",53.30%,"2,554,428,277",986.26,99.41%,9.14,4.69,"1,503",,
05,003,Arkansas,Ashley,"19,062","9,371","2,397,012,349",925.49,20.60,10.13,"1,481","7,184",37.69%,"3,550",37.88%,"23,335,570",9.01,0.97%,797.35,394.01,273,"11,878",62.31%,"5,821",62.12%,"2,373,676,779",916.48,99.03%,12.96,6.35,"1,208",,
05,005,Arkansas,Baxter,"41,627","22,699","1,434,660,641",553.92,75.15,40.98,"1,993","17,783",42.72%,"9,114",40.15%,"41,778,578",16.13,2.91%,"1,102.43",565.01,569,"23,844",57.28%,"13,585",59.85%,"1,392,882,063",537.79,97.09%,44.34,25.26,"1,424",,
05,007,Arkansas,Benton,"284,333","113,088","2,195,586,678",847.72,335.41,133.40,"5,942","216,081",76.00%,"85,069",75.22%,"342,242,344",132.14,15.59%,"1,635.25",643.78,"3,226","68,252",24.00%,"28,019",24.78%,"1,853,344,334",715.58,84.41%,95.38,39.16,"2,716",,
05,009,Arkansas,Boone,"37,373","17,368","1,527,375,340",589.72,63.37,29.45,"2,040","13,950",37.33%,"6,799",39.15%,"32,090,921",12.39,2.10%,"1,125.88",548.74,558,"23,423",62.67%,"10,569",60.85%,"1,495,284,419",577.33,97.90%,40.57,18.31,"1,482",,
05,011,Arkansas,Bradley,"10,545","5,073","1,681,335,016",649.16,16.24,7.81,933,"5,278",50.05%,"2,590",51.05%,"16,484,178",6.36,0.98%,829.28,406.94,245,"5,267",49.95%,"2,483",48.95%,"1,664,850,838",642.80,99.02%,8.19,3.86,688,,
05,013,Arkansas,Calhoun,"4,739","2,444","1,628,067,881",628.60,7.54,3.89,823,0,0.00%,0,0.00%,0,0.00,0.00%,0.00,0.00,0,"4,739",100.00%,"2,444",100.00%,"1,628,067,881",628.60,100.00%,7.54,3.89,823,,
05,015,Arkansas,Carroll,"28,260","13,853","1,631,531,741",629.93,44.86,21.99,"1,517","5,057",17.89%,"2,008",14.50%,"10,832,198",4.18,0.66%,"1,209.14",480.12,151,"23,203",82.11%,"11,845",85.50%,"1,620,699,543",625.75,99.34%,37.08,18.93,"1,366",,
05,017,Arkansas,Chicot,"10,208","5,104","1,649,764,677",636.97,16.03,8.01,989,0,0.00%,0,0.00%,0,0.00,0.00%,0.00,0.00,0,"10,208",100.00%,"5,104",100.00%,"1,649,764,677",636.97,100.00%,16.03,8.01,989,,
05,019,Arkansas,Clark,"21,446","9,977","2,242,855,171",865.97,24.77,11.52,"1,635","10,086",47.03%,"4,205",42.15%,"16,058,897",6.20,0.72%,"1,626.68",678.19,311,"11,360",52.97%,"5,772",57.85%,"2,226,796,274",859.77,99.28%,13.21,6.71,"1,324",,
05,021,Arkansas,Clay,"14,552","7,470","1,655,581,940",639.22,22.77,11.69,"1,588",0,0.00%,0,0.00%,0,0.00,0.00%,0.00,0.00,0,"14,552",100.00%,"7,470",100.00%,"1,655,581,940",639.22,100.00%,22.77,11.69,"1,588",,
05,023,Arkansas,Cleburne,"24,711","15,527","1,434,747,665",553.96,44.61,28.03,"1,344","6,743",27.29%,"3,841",24.74%,"20,132,959",7.77,1.40%,867.45,494.13,280,"17,968",72.71%,"11,686",75.26%,"1,414,614,706",546.18,98.60%,32.90,21.40,"1,064",,
05,025,Arkansas,Cleveland,"7,550","3,570","1,548,589,576",597.91,12.63,5.97,596,0,0.00%,0,0.00%,0,0.00,0.00%,0.00,0.00,0,"7,550",100.00%,"3,570",100.00%,"1,548,589,576",597.91,100.00%,12.63,5.97,596,,
05,027,Arkansas,Columbia,"22,801","10,999","1,984,098,878",766.06,29.76,14.36,"1,386","10,403",45.63%,"4,483",40.76%,"22,734,546",8.78,1.15%,"1,185.15",510.72,335,"12,398",54.37%,"6,516",59.24%,"1,961,364,332",757.28,98.85%,16.37,8.60,"1,051",,
05,029,Arkansas,Conway,"20,715","9,646","1,429,458,480",551.91,37.53,17.48,"1,287","6,340",30.61%,"3,020",31.31%,"14,817,515",5.72,1.04%,"1,108.19",527.88,291,"14,375",69.39%,"6,626",68.69%,"1,414,640,965",546.19,98.96%,26.32,12.13,996,,
05,031,Arkansas,Craighead,"111,231","46,739","1,831,531,474",707.15,157.29,66.09,"3,204","73,781",66.33%,"31,507",67.41%,"120,420,945",46.49,6.57%,"1,586.87",677.65,"1,265","37,450",33.67%,"15,232",32.59%,"1,711,110,529",660.66,93.43%,56.69,23.06,"1,939",,
05,033,Arkansas,Crawford,"60,133","25,300","1,541,738,667",595.27,101.02,42.50,"2,107","30,422",50.59%,"12,438",49.16%,"53,227,204",20.55,3.45%,"1,480.32",605.23,697,"29,711",49.41%,"12,862",50.84%,"1,488,511,463",574.71,96.55%,51.70,22.38,"1,410",,
05,035,Arkansas,Crittenden,"48,163","21,291","1,587,312,625",612.86,78.59,34.74,"2,107","39,313",81.62%,"16,980",79.75%,"58,764,473",22.69,3.70%,"1,732.69",748.38,862,"8,850",18.38%,"4,311",20.25%,"1,528,548,152",590.17,96.30%,15.00,7.30,"1,245",,
05,037,Arkansas,Cross,"16,833","7,585","1,596,255,194",616.31,27.31,12.31,"1,173","7,564",44.94%,"3,383",44.60%,"14,118,046",5.45,0.88%,"1,387.64",620.62,310,"9,269",55.06%,"4,202",55.40%,"1,582,137,148",610.86,99.12%,15.17,6.88,863,,
05,039,Arkansas,Dallas,"6,482","3,468","1,728,358,306",667.32,9.71,5.20,"1,075",0,0.00%,0,0.00%,0,0.00,0.00%,0.00,0.00,0,"6,482",100.00%,"3,468",100.00%,"1,728,358,306",667.32,100.00%,9.71,5.20,"1,075",,
05,041,Arkansas,Desha,"11,395","5,795","1,919,735,549",741.21,15.37,7.82,"1,095","4,308",37.81%,"2,143",36.98%,"8,046,385",3.11,0.42%,"1,386.68",689.80,176,"7,087",62.19%,"3,652",63.02%,"1,911,689,164",738.10,99.58%,9.60,4.95,919,,
05,043,Arkansas,Drew,"17,350","8,259","2,146,225,294",828.66,20.94,9.97,"1,221","7,974",45.96%,"3,906",47.29%,"20,154,056",7.78,0.94%,"1,024.74",501.96,221,"9,376",54.04%,"4,353",52.71%,"2,126,071,238",820.88,99.06%,11.42,5.30,"1,000",,
05,045,Arkansas,Faulkner,"123,498","51,685","1,676,360,343",647.24,190.81,79.85,"2,893","66,619",53.94%,"29,045",56.20%,"85,159,076",32.88,5.08%,"2,026.13",883.37,"1,149","56,879",46.06%,"22,640",43.80%,"1,591,201,267",614.36,94.92%,92.58,36.85,"1,744",,
05,047,Arkansas,Franklin,"17,097","7,716","1,577,206,794",608.96,28.08,12.67,"1,377",0,0.00%,0,0.00%,0,0.00,0.00%,0.00,0.00,0,"17,097",100.00%,"7,716",100.00%,"1,577,206,794",608.96,100.00%,28.08,12.67,"1,377",,
05,049,Arkansas,Fulton,"12,075","6,185","1,600,705,526",618.03,19.54,10.01,"1,244",0,0.00%,0,0.00%,0,0.00,0.00%,0.00,0.00,0,"12,075",100.00%,"6,185",100.00%,"1,600,705,526",618.03,100.00%,19.54,10.01,"1,244",,
05,051,Arkansas,Garland,"100,180","52,326","1,755,088,398",677.64,147.84,77.22,"3,910","66,335",66.22%,"36,496",69.75%,"158,683,952",61.27,9.04%,"1,082.70",595.68,"2,082","33,845",33.78%,"15,830",30.25%,"1,596,404,446",616.37,90.96%,54.91,25.68,"1,828",,
05,053,Arkansas,Grant,"17,958","7,839","1,636,573,600",631.88,28.42,12.41,"1,137","4,710",26.23%,"2,116",26.99%,"11,669,141",4.51,0.71%,"1,045.40",469.65,167,"13,248",73.77%,"5,723",73.01%,"1,624,904,459",627.38,99.29%,21.12,9.12,970,,
05,055,Arkansas,Greene,"45,736","19,159","1,495,304,293",577.34,79.22,33.19,"1,794","25,089",54.86%,"10,612",55.39%,"41,925,974",16.19,2.80%,"1,549.89",655.56,615,"20,647",45.14%,"8,547",44.61%,"1,453,378,319",561.15,97.20%,36.79,15.23,"1,179",,
05,057,Arkansas,Hempstead,"20,065","9,601","1,883,438,547",727.20,27.59,13.20,"1,640","8,855",44.13%,"4,095",42.65%,"20,376,390",7.87,1.08%,"1,125.54",520.51,415,"11,210",55.87%,"5,506",57.35%,"1,863,062,157",719.33,98.92%,15.58,7.65,"1,225",,
05,059,Arkansas,Hot Spring,"33,040","14,179","1,592,697,317",614.94,53.73,23.06,"1,907","8,852",26.79%,"4,235",29.87%,"17,433,514",6.73,1.09%,"1,315.09",629.17,439,"24,188",73.21%,"9,944",70.13%,"1,575,263,803",608.21,98.91%,39.77,16.35,"1,468",,
05,061,Arkansas,Howard,"12,785","6,152","1,521,168,583",587.32,21.77,10.47,"1,594",0,0.00%,0,0.00%,0,0.00,0.00%,0.00,0.00,0,"12,785",100.00%,"6,152",100.00%,"1,521,168,583",587.32,100.00%,21.77,10.47,"1,594",,
05,063,Arkansas,Independence,"37,938","16,667","1,978,003,742",763.71,49.68,21.82,"1,827","10,913",28.77%,"4,724",28.34%,"20,312,531",7.84,1.03%,"1,391.49",602.35,415,"27,025",71.23%,"11,943",71.66%,"1,957,691,211",755.86,98.97%,35.75,15.80,"1,412",,
05,065,Arkansas,Izard,"13,577","6,721","1,502,652,313",580.17,23.40,11.58,"1,529",0,0.00%,0,0.00%,0,0.00,0.00%,0.00,0.00,0,"13,577",100.00%,"6,721",100.00%,"1,502,652,313",580.17,100.00%,23.40,11.58,"1,529",,
05,067,Arkansas,Jackson,"16,755","7,079","1,641,044,497",633.61,26.44,11.17,"1,559","5,947",35.49%,"2,933",41.43%,"11,859,762",4.58,0.72%,"1,298.74",640.53,317,"10,808",64.51%,"4,146",58.57%,"1,629,184,735",629.03,99.28%,17.18,6.59,"1,242",,
05,069,Arkansas,Jefferson,"67,260","30,573","2,259,419,628",872.36,77.10,35.05,"3,789","46,683",69.41%,"21,423",70.07%,"115,372,301",44.55,5.11%,"1,047.99",480.93,"2,197","20,577",30.59%,"9,150",29.93%,"2,144,047,327",827.82,94.89%,24.86,11.05,"1,592",,
05,071,Arkansas,Johnson,"25,749","11,475","1,711,970,418",660.99,38.96,17.36,"1,545","7,816",30.35%,"3,324",28.97%,"20,183,782",7.79,1.18%,"1,002.96",426.54,206,"17,933",69.65%,"8,151",71.03%,"1,691,786,636",653.20,98.82%,27.45,12.48,"1,339",,
05,073,Arkansas,Lafayette,"6,308","3,916","1,371,327,392",529.47,11.91,7.40,984,0,0.00%,0,0.00%,0,0.00,0.00%,0.00,0.00,0,"6,308",100.00%,"3,916",100.00%,"1,371,327,392",529.47,100.00%,11.91,7.40,984,,
05,075,Arkansas,Lawrence,"16,216","7,489","1,521,690,357",587.52,27.60,12.75,"1,540","6,540",40.33%,"2,986",39.87%,"13,385,089",5.17,0.88%,"1,265.48",577.79,348,"9,676",59.67%,"4,503",60.13%,"1,508,305,268",582.36,99.12%,16.62,7.73,"1,192",,
05,077,Arkansas,Lee,"8,600","3,695","1,553,493,435",599.80,14.34,6.16,791,0,0.00%,0,0.00%,0,0.00,0.00%,0.00,0.00,0,"8,600",100.00%,"3,695",100.00%,"1,553,493,435",599.80,100.00%,14.34,6.16,791,,
05,079,Arkansas,Lincoln,"12,941","4,366","1,448,998,822",559.46,23.13,7.80,780,0,0.00%,0,0.00%,0,0.00,0.00%,0.00,0.00,0,"12,941",100.00%,"4,366",100.00%,"1,448,998,822",559.46,100.00%,23.13,7.80,780,,
05,081,Arkansas,Little River,"12,026","6,043","1,375,943,077",531.25,22.64,11.38,"1,269",0,0.00%,0,0.00%,0,0.00,0.00%,0.00,0.00,0,"12,026",100.00%,"6,043",100.00%,"1,375,943,077",531.25,100.00%,22.64,11.38,"1,269",,
05,083,Arkansas,Logan,"21,131","9,744","1,836,602,033",709.11,29.80,13.74,"1,402",0,0.00%,0,0.00%,0,0.00,0.00%,0.00,0.00,0,"21,131",100.00%,"9,744",100.00%,"1,836,602,033",709.11,100.00%,29.80,13.74,"1,402",,
05,085,Arkansas,Lonoke,"74,015","30,112","1,998,042,333",771.44,95.94,39.03,"2,270","35,574",48.06%,"14,129",46.92%,"60,652,616",23.42,3.04%,"1,519.09",603.34,504,"38,441",51.94%,"15,983",53.08%,"1,937,389,717",748.03,96.96%,51.39,21.37,"1,766",,
05,087,Arkansas,Madison,"16,521","7,611","2,160,639,839",834.22,19.80,9.12,825,0,0.00%,0,0.00%,0,0.00,0.00%,0.00,0.00,0,"16,521",100.00%,"7,611",100.00%,"2,160,639,839",834.22,100.00%,19.80,9.12,825,,
05,089,Arkansas,Marion,"16,826","9,461","1,545,325,347",596.65,28.20,15.86,"1,373",0,0.00%,0,0.00%,0,0.00,0.00%,0.00,0.00,0,"16,826",100.00%,"9,461",100.00%,"1,545,325,347",596.65,100.00%,28.20,15.86,"1,373",,
05,091,Arkansas,Miller,"42,600","19,779","1,616,257,250",624.04,68.27,31.70,"2,035","25,600",60.09%,"11,920",60.27%,"56,028,672",21.63,3.47%,"1,183.40",551.02,969,"17,000",39.91%,"7,859",39.73%,"1,560,228,578",602.40,96.53%,28.22,13.05,"1,066",,
05,093,Arkansas,Mississippi,"40,685","19,075","2,336,409,934",902.09,45.10,21.15,"2,722","22,117",54.36%,"10,808",56.66%,"49,120,675",18.97,2.10%,"1,166.17",569.88,846,"18,568",45.64%,"8,267",43.34%,"2,287,289,259",883.12,97.90%,21.03,9.36,"1,876",,
05,095,Arkansas,Monroe,"6,799","3,828","1,573,336,900",607.47,11.19,6.30,921,0,0.00%,0,0.00%,0,0.00,0.00%,0.00,0.00,0,"6,799",100.00%,"3,828",100.00%,"1,573,336,900",607.47,100.00%,11.19,6.30,921,,
05,097,Arkansas,Montgomery,"8,484","5,435","2,021,363,825",780.45,10.87,6.96,"1,041",0,0.00%,0,0.00%,0,0.00,0.00%,0.00,0.00,0,"8,484",100.00%,"5,435",100.00%,"2,021,363,825",780.45,100.00%,10.87,6.96,"1,041",,
05,099,Arkansas,Nevada,"8,310","4,298","1,600,067,809",617.79,13.45,6.96,"1,075",0,0.00%,0,0.00%,0,0.00,0.00%,0.00,0.00,0,"8,310",100.00%,"4,298",100.00%,"1,600,067,809",617.79,100.00%,13.45,6.96,"1,075",,
05,101,Arkansas,Newton,"7,225","4,086","2,126,566,287",821.07,8.80,4.98,922,0,0.00%,0,0.00%,0,0.00,0.00%,0.00,0.00,0,"7,225",100.00%,"4,086",100.00%,"2,126,566,287",821.07,100.00%,8.80,4.98,922,,
05,103,Arkansas,Ouachita,"22,650","11,837","1,897,738,453",732.72,30.91,16.15,"1,609","9,873",43.59%,"5,192",43.86%,"28,620,569",11.05,1.51%,893.45,469.85,454,"12,777",56.41%,"6,645",56.14%,"1,869,117,884",721.67,98.49%,17.70,9.21,"1,155",,
05,105,Arkansas,Perry,"10,019","4,933","1,428,060,517",551.37,18.17,8.95,934,0,0.00%,0,0.00%,0,0.00,0.00%,0.00,0.00,0,"10,019",100.00%,"4,933",100.00%,"1,428,060,517",551.37,100.00%,18.17,8.95,934,,
05,107,Arkansas,Phillips,"16,568","8,315","1,788,024,160",690.36,24.00,12.04,"1,407","8,599",51.90%,"4,394",52.84%,"15,827,668",6.11,0.89%,"1,407.12",719.02,408,"7,969",48.10%,"3,921",47.16%,"1,772,196,492",684.25,99.11%,11.65,5.73,999,,
05,109,Arkansas,Pike,"10,171","5,289","1,554,860,546",600.33,16.94,8.81,"1,458",0,0.00%,0,0.00%,0,0.00,0.00%,0.00,0.00,0,"10,171",100.00%,"5,289",100.00%,"1,554,860,546",600.33,100.00%,16.94,8.81,"1,458",,
05,111,Arkansas,Poinsett,"22,965","10,327","1,963,975,460",758.29,30.29,13.62,"1,711","7,233",31.50%,"3,143",30.43%,"11,073,664",4.28,0.56%,"1,691.72",735.11,168,"15,732",68.50%,"7,184",69.57%,"1,952,901,796",754.02,99.44%,20.86,9.53,"1,543",,
05,113,Arkansas,Polk,"19,221","9,612","2,219,200,782",856.83,22.43,11.22,"1,836","5,534",28.79%,"2,789",29.02%,"18,052,240",6.97,0.81%,793.98,400.15,302,"13,687",71.21%,"6,823",70.98%,"2,201,148,542",849.86,99.19%,16.10,8.03,"1,534",,
05,115,Arkansas,Pope,"63,381","26,902","2,100,810,775",811.12,78.14,33.17,"2,424","27,960",44.11%,"11,670",43.38%,"45,655,563",17.63,2.17%,"1,586.15",662.03,823,"35,421",55.89%,"15,232",56.62%,"2,055,155,212",793.50,97.83%,44.64,19.20,"1,601",,
05,117,Arkansas,Prairie,"8,282","4,071","1,677,069,898",647.52,12.79,6.29,"1,100",0,0.00%,0,0.00%,0,0.00,0.00%,0.00,0.00,0,"8,282",100.00%,"4,071",100.00%,"1,677,069,898",647.52,100.00%,12.79,6.29,"1,100",,
05,119,Arkansas,Pulaski,"399,125","190,511","1,964,009,182",758.30,526.34,251.23,"9,543","353,778",88.64%,"170,591",89.54%,"490,339,237",189.32,24.97%,"1,868.68",901.07,"7,952","45,347",11.36%,"19,920",10.46%,"1,473,669,945",568.98,75.03%,79.70,35.01,"1,591",,
05,121,Arkansas,Randolph,"18,571","8,562","1,688,445,990",651.91,28.49,13.13,"1,183","7,164",38.58%,"3,141",36.69%,"13,018,350",5.03,0.77%,"1,425.28",624.90,266,"11,407",61.42%,"5,421",63.31%,"1,675,427,640",646.88,99.23%,17.63,8.38,917,,
05,123,Arkansas,St. Francis,"23,090","9,565","1,644,082,981",634.78,36.37,15.07,"1,494","8,557",37.06%,"4,074",42.59%,"18,165,350",7.01,1.10%,"1,220.05",580.87,337,"14,533",62.94%,"5,491",57.41%,"1,625,917,631",627.77,98.90%,23.15,8.75,"1,157",,
05,125,Arkansas,Saline,"123,416","51,879","1,873,940,136",723.53,170.58,71.70,"2,956","78,046",63.24%,"33,661",64.88%,"166,228,025",64.18,8.87%,"1,216.04",524.47,"1,576","45,370",36.76%,"18,218",35.12%,"1,707,712,111",659.35,91.13%,68.81,27.63,"1,380",,
05,127,Arkansas,Scott,"9,836","4,851","2,312,470,680",892.84,11.02,5.43,"1,085",0,0.00%,0,0.00%,0,0.00,0.00%,0.00,0.00,0,"9,836",100.00%,"4,851",100.00%,"2,312,470,680",892.84,100.00%,11.02,5.43,"1,085",,
05,129,Arkansas,Searcy,"7,828","4,705","1,724,501,452",665.83,11.76,7.07,952,0,0.00%,0,0.00%,0,0.00,0.00%,0.00,0.00,0,"7,828",100.00%,"4,705",100.00%,"1,724,501,452",665.83,100.00%,11.76,7.07,952,,
05,131,Arkansas,Sebastian,"127,799","56,749","1,375,754,631",531.18,240.60,106.84,"4,057","102,655",80.33%,"45,973",81.01%,"151,296,082",58.42,11.00%,"1,757.33",787.00,"2,513","25,144",19.67%,"10,776",18.99%,"1,224,458,549",472.76,89.00%,53.19,22.79,"1,544",,
05,133,Arkansas,Sevier,"15,839","6,741","1,459,650,889",563.57,28.10,11.96,"1,183","5,894",37.21%,"2,163",32.09%,"12,462,732",4.81,0.85%,"1,224.89",449.51,202,"9,945",62.79%,"4,578",67.91%,"1,447,188,157",558.76,99.15%,17.80,8.19,981,,
05,135,Arkansas,Sharp,"17,271","9,499","1,565,969,860",604.62,28.57,15.71,"1,495",0,0.00%,0,0.00%,0,0.00,0.00%,0.00,0.00,0,"17,271",100.00%,"9,499",100.00%,"1,565,969,860",604.62,100.00%,28.57,15.71,"1,495",,
05,137,Arkansas,Stone,"12,359","6,784","1,570,673,294",606.44,20.38,11.19,777,0,0.00%,0,0.00%,0,0.00,0.00%,0.00,0.00,0,"12,359",100.00%,"6,784",100.00%,"1,570,673,294",606.44,100.00%,20.38,11.19,777,,
05,139,Arkansas,Union,"39,054","18,599","2,691,171,273","1,039.06",37.59,17.90,"2,297","18,698",47.88%,"8,867",47.67%,"52,478,274",20.26,1.95%,922.82,437.62,746,"20,356",52.12%,"9,732",52.33%,"2,638,692,999","1,018.80",98.05%,19.98,9.55,"1,551",,
05,141,Arkansas,Van Buren,"15,796","9,668","1,837,758,471",709.56,22.26,13.63,"1,462",0,0.00%,0,0.00%,0,0.00,0.00%,0.00,0.00,0,"15,796",100.00%,"9,668",100.00%,"1,837,758,471",709.56,100.00%,22.26,13.63,"1,462",,
05,143,Arkansas,Washington,"245,871","100,508","2,438,398,331",941.47,261.16,106.76,"5,168","186,859",76.00%,"76,566",76.18%,"210,024,013",81.09,8.61%,"2,304.33",944.21,"2,650","59,012",24.00%,"23,942",23.82%,"2,228,374,318",860.38,91.39%,68.59,27.83,"2,518",,
05,145,Arkansas,White,"76,822","33,270","2,678,251,423","1,034.07",74.29,32.17,"2,743","33,868",44.09%,"14,627",43.96%,"66,857,190",25.81,2.50%,"1,312.02",566.64,876,"42,954",55.91%,"18,643",56.04%,"2,611,394,233","1,008.26",97.50%,42.60,18.49,"1,867",,
05,147,Arkansas,Woodruff,"6,269","3,250","1,517,642,896",585.96,10.70,5.55,838,0,0.00%,0,0.00%,0,0.00,0.00%,0.00,0.00,0,"6,269",100.00%,"3,250",100.00%,"1,517,642,896",585.96,100.00%,10.70,5.55,838,,
05,149,Arkansas,Yell,"20,263","9,246","2,409,234,392",930.21,21.78,9.94,"1,520","3,910",19.30%,"1,649",17.83%,"4,741,130",1.83,0.20%,"2,135.97",900.82,128,"16,353",80.70%,"7,597",82.17%,"2,404,493,262",928.37,99.80%,17.61,8.18,"1,392",,
